AEP,Mass,Fatigue,Method
151.10400030904722,1997.2546994512172,591.1048725728834,GA
151.1010505402379,2022.129839545359,582.9692974781742,GA
151.09708728677103,2009.2334573800542,586.5199439714441,GA
151.0746471332143,2910.8646369169696,366.98284107127824,GA
151.04697951820424,3282.36949665107,308.4780472908517,GA
151.0399627324927,2061.3092496574213,573.0336507411746,GA
151.03711875863803,2750.36039713732,389.1414528823029,GA
151.03668097683422,3281.2832633476955,308.5801656090323,GA
151.01661569813436,5884.064882517605,119.62505495130388,GA
151.00907734208053,1986.7376360840997,595.6154401426605,GA
150.99324736317277,3284.7322088974274,299.577125768593,GA
150.98469557907003,1999.4473561659622,589.9703970857931,GA
150.96857572964666,7614.8364026400095,71.76841162727736,GA
150.9493736661179,2614.1092162667073,414.18253473285995,GA
150.93152409478887,2008.0825636349998,587.1171864530904,GA
150.92965634222284,6179.436750536037,106.11389114441886,GA
150.91300932181412,3443.5778030746906,278.66456994720625,GA
150.9126289146989,5463.2124584081575,133.05821255223924,GA
150.91255700618981,1979.3666260310008,596.3180300347613,GA
150.90361142400667,2518.0568325386716,434.58502807553526,GA
150.90319002642718,2368.8802328555694,479.29291543359403,GA
150.90211219511434,1999.9909198630999,589.8100531126996,GA
150.88731468711353,2443.6056924148234,470.7250070989682,GA
150.8717189247882,3545.5857228133245,267.0990041353736,GA
150.86267112074327,2938.3232415232756,350.75347250346533,GA
150.86063339704376,2230.3485702658863,511.90307949578755,GA
150.8601134341598,1986.939981590426,593.6841382220118,GA
150.8568532333936,2525.411989984439,432.1470719086928,GA
150.85237747246222,2062.532281069851,566.4688601675475,GA
150.85121465212654,3532.952746387793,268.6564124348587,GA
150.83154391051892,2087.3580175157826,556.1245576163041,GA
150.82824289142218,7967.639973207377,65.63320224163022,GA
150.82439017975204,1992.2156402460432,591.6694259022631,GA
150.79709773045533,4388.083752578054,193.05327115247186,GA
150.7898451421308,1985.54752204374,594.1004874339069,GA
150.78111014164512,3988.0461829599594,223.88192047928408,GA
150.77234216153633,2136.089076358896,540.9741374591401,GA
150.7632355356836,2517.7090852017154,434.64505319403787,GA
150.75499553781884,2608.3014480344923,412.9252253405743,GA
150.73120251560513,2473.5866970964944,454.13443327825445,GA
150.70243586522955,2215.311995737866,514.3296911060817,GA
150.67371632387088,3360.9485326181702,287.9808703589232,GA
150.6677593534498,2010.508017345181,584.5714435453797,GA
150.65627100479878,3249.3727181442696,302.8371071641782,GA
150.65536892835607,3835.505940620925,238.20767776919837,GA
150.65045885412587,3247.732029027543,311.7680041838793,GA
150.65039584734913,2492.9634410659232,441.730564704714,GA
150.64224546912376,3409.6477004440576,282.4003909806049,GA
150.6309193708451,2025.0666326067133,582.2816895226426,GA
150.60115855547852,7399.598820540439,74.63554365146068,GA
150.56926438559753,2000.016804574728,589.8024196452681,GA
150.54908524452526,2228.049791082503,510.3218831052401,GA
150.5407381950503,2284.912886364004,493.00775881020354,GA
150.52251549202427,2344.749059574044,480.530518952404,GA
150.51812419213664,6265.684005437593,104.81436584417824,GA
150.5001346399131,7325.480077309627,76.26087936243188,GA
150.49872527651766,2179.5340406783293,530.7002749998951,GA
150.49722006305572,2281.3453244449674,501.8692433831546,GA
150.4948571775303,3279.7004267633265,298.20249420511533,GA
150.48862636298685,1983.3110473602014,592.5389225142309,GA
150.48071532177758,6680.492577572608,93.39956175627533,GA
150.4782490545364,3115.1830190510536,320.8442457457707,GA
150.46925661306156,5077.68404007246,155.98666054964679,GA
150.46552878725262,2110.717940648921,555.7237174179189,GA
150.4650996149167,2054.2878699103394,564.7407692485108,GA
150.46497049212846,3239.8924159024828,302.77976036453373,GA
150.454348457465,1975.6629765505218,600.5652199125537,GA
150.45003880112293,2147.797791130639,537.9747164550704,GA
150.44523465336678,2147.763499280689,537.9489488705418,GA
150.4302103711553,2340.368778896393,477.00870822192206,GA
150.37304230999348,2714.5126087661774,389.5033147032668,GA
150.34329662572685,2152.3397570552265,535.6827081526635,GA
150.33493621781474,1995.7155544800457,586.035635768686,GA
150.32816032680648,1996.4846792560816,584.9264862441167,GA
150.32289509787125,3197.3883224017604,307.9858647637643,GA
150.31241033553272,2038.486855980128,569.1330459527568,GA
150.29187750278066,2135.67719159051,539.9689462851112,GA
150.2843202378392,2754.0917868482725,380.8715757572145,GA
150.27246779970608,2629.525685566915,410.39375958591296,GA
150.26670818116662,3189.0631343629198,309.1902581939784,GA
150.25690078728124,7653.644231964435,69.10381608442616,GA
150.2413853375324,2037.1299352211179,574.0357695801514,GA
150.22426986998238,3306.408769029803,294.4272399287089,GA
150.22102683549664,2057.995861967003,562.7393297269101,GA
150.2088143956038,2033.231245618573,570.490180463208,GA
150.20576587555254,2400.0502373448912,460.8506097039893,GA
150.20145480829785,2056.511689118949,564.5835018204209,GA
150.19895573796248,1981.5770576886528,595.0609973278346,GA
150.1741863925565,2615.2700016585086,409.38993069106857,GA
150.15543999012337,1982.6576057117406,593.4735615337602,GA
150.13814719130806,3208.752818770763,307.3060801771444,GA
150.12991275753126,4466.964375113305,184.27388078723843,GA
150.12256235942843,5428.572572830747,133.20974145894039,GA
150.11980458011865,2553.6410145300097,421.76384897389886,GA
150.11416122008077,3028.038286561467,340.3613107786266,GA
150.1031751472753,3186.1134854818724,309.15345685488404,GA
150.09508615742322,1971.1195942340948,598.2179993945745,GA
150.09445120331566,1971.055667824254,598.2374011444224,GA
150.08900044482363,1978.0919464177193,596.1676704149648,GA
150.07489207083387,3273.496789728295,301.77246183979054,GA
150.04431522091033,1985.0606422080373,588.1226204467223,GA
150.03333348872388,6241.4881522644555,102.6604757882594,GA
150.02247719147428,5161.651023936441,144.0982382955728,GA
149.98747827605428,1978.0765207050688,595.3109708786811,GA
149.96776887281885,6535.848145466155,94.5155423714974,GA
149.94703873357383,2064.569256646658,562.4287288079852,GA
149.9263838246102,1971.9201622926314,597.1695388743165,GA
149.91844055374835,1971.119735719726,597.4120357448935,GA
149.91806974935588,2038.980360807664,567.6164578593683,GA
149.9007272172079,3291.9679533308354,293.4649739947537,GA
149.88164740792527,1983.0243063228017,588.9727931957925,GA
149.8788542969102,3597.6636300839305,256.9705881165468,GA
149.8730884935029,2112.148709981677,547.6197481048939,GA
149.8659859244522,3351.709261923019,287.28203088804713,GA
149.85958526665158,3003.821466473322,343.75958889077197,GA
149.8551873660261,2179.21355076978,530.9339793704652,GA
149.8466734140266,1991.0399190401242,583.5899460268861,GA
149.8394310814874,2664.5563275370982,401.74050610630576,GA
149.83773519866241,1975.5372796888973,592.8637532917361,GA
149.83303908986153,2085.202432404263,549.8611090437823,GA
149.8017374916058,5963.374555077752,112.5495158265555,GA
149.7857677160594,1992.5794152640215,583.2772225429935,GA
149.78473628788683,1974.7451634926883,595.158097199909,GA
149.78431783525252,2879.5873236564917,356.7178509332744,GA
149.73925579099296,2009.6608345323111,581.2741436249437,GA
149.7387181041906,4461.145195406506,183.55464972987787,GA
149.70996849218977,2690.0036502391104,393.37104621783504,GA
149.70599628118026,2371.8892234721325,462.64630071876354,GA
149.70183552428918,2153.8748852663775,526.4615771186583,GA
149.69182116245446,2265.9810337610106,496.3510527610819,GA
149.68968358707076,3274.397973646306,298.6853935831468,GA
149.67489208742978,2153.68104862035,526.3194541518533,GA
149.66509914751333,2878.4411123393634,356.2920489738592,GA
149.64140099041416,2387.9401905904538,457.87887779911665,GA
149.63131233821474,1985.8286198466087,584.1080386513767,GA
149.6209591673659,2122.535110544156,542.8556062313347,GA
149.6156202612674,5558.096549299256,126.16811440499036,GA
149.61428201622084,2422.067763456189,449.2528652403437,GA
149.5774135851769,2202.1373095526565,519.7360418957284,GA
149.5744771666407,6765.348530725337,87.55806219233214,GA
149.54611698866788,3846.712627323404,233.31284542189277,GA
149.54030377053485,2095.648180190471,543.4296145492319,GA
149.52861448344936,3596.808228828766,258.8752974513196,GA
149.5254401399466,3040.155556444283,327.7607071883086,GA
149.52296161367977,2120.7895587303287,534.659718403696,GA
149.52148576687915,3233.4693379050627,304.3265703884974,GA
149.5101283463131,2398.8860201891735,456.6124872030983,GA
149.50092287476204,2120.6332574864114,534.5415145678505,GA
149.46572257085546,1995.0956983589258,579.1608622416619,GA
149.4655561279093,2620.9637260189857,403.40568181926045,GA
149.45847130814255,2250.558716015202,494.9023377528338,GA
149.43884489855733,2077.5599362076077,548.7673230907244,GA
149.43675997755867,2566.4960156579414,417.5197617359998,GA
149.37138599956643,3221.1553460377095,304.3314097316732,GA
149.36692371986283,1988.5143233038395,581.2971182260495,GA
149.36583631392998,3484.918389720948,277.7813797939061,GA
149.36023369158278,3221.5656310687345,304.29265136503324,GA
149.3400812457605,2022.3074555853161,567.0608317516659,GA
149.32247063616396,2361.813246457496,463.2181230089745,GA
149.30205229206757,3218.807003964106,303.51194707587354,GA
149.29300479460102,2096.0668452754126,541.0198248556769,GA
149.28884425609368,2816.067329297968,364.9494540196535,GA
149.26429967398275,5950.91395116765,117.42622597121684,GA
149.25074116386358,2017.6664982815596,570.090670002641,GA
149.25040442027841,3105.6244317946644,317.1254232654266,GA
149.2126848115228,2231.5459903915253,497.88607667006534,GA
149.2053644776444,3083.910190597079,319.7328044496859,GA
149.2015551232298,1965.907671238379,593.3225844306821,GA
149.1928030993683,5939.735138694934,116.84491485573899,GA
149.1822756018198,2511.6481768770805,424.91849551889345,GA
149.18144040228998,6494.300300130499,96.95090771703649,GA
149.16612033410385,2004.013473469567,574.7154459097723,GA
149.13204690121606,2045.6614716670585,563.6810014288226,GA
149.1281359215373,7365.1110679635385,73.51119847538376,GA
149.12014166864677,3010.616335137443,330.97659223892884,GA
149.1142142569852,1987.3666482410542,581.9583931060773,GA
149.08387203260682,2597.2246533833427,409.9284345208399,GA
149.0809314997273,6775.131020315514,86.75379814719662,GA
149.07269963834997,2451.845685534392,443.3149620596052,GA
149.05764307836336,6009.049605098295,111.1846794613915,GA
149.04166220433893,3063.4569756292503,321.4507059490186,GA
149.00631401644833,3242.929456261812,301.86866393745197,GA
148.9895029216188,1991.1878172529869,575.7642409988183,GA
148.9889123074908,1976.292936597615,582.1091765556934,GA
148.9795241478828,3526.961551862498,262.61168488769397,GA
148.95899543542086,2697.374328885878,387.28030212021343,GA
148.9581638809836,1975.3583386804983,587.6646054729063,GA
148.95089534975492,6500.42783227416,96.55790145304908,GA
148.94413332934278,1968.8387796503591,584.2359053458505,GA
148.93152376265647,2124.0230014601725,530.421326841234,GA
148.92512946008065,2590.87856383053,407.177822900944,GA
148.92033585575854,4361.320293162385,189.54240516096755,GA
148.91125848406605,7055.215550928629,79.79823863747473,GA
148.9063194365845,6546.577763568514,93.28043692079923,GA
148.88674707518985,7804.881263836164,64.956852522924,GA
148.86388646765738,2850.266263118866,355.8522289174702,GA
148.86257183058444,2587.681832574724,406.08456717169264,GA
148.8614160514261,2198.117128666178,510.19996853367485,GA
148.84743423825827,7740.2358386600445,65.8986270242907,GA
148.84108606578567,3056.870884454365,321.5051387295876,GA
148.82913039440012,3194.9464404071423,304.9527892771149,GA
148.8159939063945,2527.9601695228134,419.9417839154488,GA
148.80909907731626,2419.185616621764,445.20497136957863,GA
148.7896746138705,2681.7229387582097,389.7494432041101,GA
148.77553531915794,4349.869864855462,188.05341895565732,GA
148.76325656275765,4137.197773096556,203.86593748633135,GA
148.75785060536765,2586.7714865982157,405.6561365083996,GA
148.75511140741833,6186.257188915202,102.51368917652495,GA
148.74427205535827,3185.9815840401725,305.81087896861567,GA
148.71740504581302,4136.5601444998665,203.77169201475894,GA
148.7166023506571,3765.609185353309,237.1067719597625,GA
148.71078232097253,2687.7196973325663,388.12679781338045,GA
148.66296389409106,7910.350785415662,63.654188152565666,GA
148.65971143961156,2783.2603768416507,373.8278713335091,GA
148.6324858275661,3794.786259003656,233.99307244494156,GA
148.63158184461142,2231.540742977646,494.88430475530157,GA
148.6198685489381,2798.9415866336226,370.2962627825007,GA
148.59171129497847,3030.376654482433,325.2234613251648,GA
148.5878434334083,2158.97214153418,515.745942467592,GA
148.58200558746722,2908.993140967887,348.6682689123308,GA
148.57904777739643,4443.128962158817,181.33977476789588,GA
148.5728334817798,2265.227352948539,484.9916308942008,GA
148.5652699405064,2209.1505341251313,504.1530046232909,GA
148.55627406112328,3053.9162275561457,320.57377505696,GA
148.5436447162912,2078.2225036972513,542.7385683345742,GA
148.53807542924116,3029.7621382669136,325.025649711157,GA
148.5340157901076,3053.6691340536318,320.4959681210954,GA
148.52582617376456,5329.023371152636,133.305773455531,GA
148.5237133174673,2229.861950695761,499.5265698223506,GA
148.50978452446992,4321.172227826896,189.30231357837508,GA
148.49879498408797,6018.552640382819,109.56034653922472,GA
148.43182511460225,7036.615124290213,79.59623858404024,GA
148.40870720726627,1967.6383442585297,585.9363669416638,GA
148.37001737521672,2025.3316234871986,558.1854195952375,GA
148.36617387056594,1963.4007326716874,582.1588021396366,GA
148.35987403431517,5728.538516711967,117.885105644488,GA
148.3518603789518,1961.9534489378866,582.5882460519178,GA
148.34632031331293,2228.5299071979803,498.63190405668706,GA
148.31085140754823,2332.3079789186295,475.0523954956029,GA
148.30403177286829,1957.1173428736818,584.0278421803387,GA
148.2943476022336,2121.068753141876,525.7670400948044,GA
148.2901936311123,6776.898124290838,85.28161915668903,GA
148.2722174723134,2024.6640024555156,557.6336084831877,GA
148.24762069395652,2946.88399873069,337.12706818169903,GA
148.24723797061887,2182.33375207456,511.19531884522917,GA
148.23850722535872,1972.7835901254023,577.5506286043181,GA
148.2305105385319,3081.962338530568,318.92367003226275,GA
148.21591130763508,2321.022304640827,468.9647556275576,GA
148.21264275121789,2024.2572138011992,557.2975624248153,GA
148.2125905740845,1970.160987177514,578.3194419099265,GA
148.2103403722565,2005.2733795281083,564.056535428281,GA
148.16846567774303,2027.8148703221214,556.2205990751673,GA
148.16813984310704,2496.248745318402,427.8104932076761,GA
148.1634482438908,2001.3518291966254,566.6404707460097,GA
148.1290347865748,2121.4115166464117,523.7341597076086,GA
148.10655286788918,3080.673424483102,318.52370410333333,GA
148.09733505498258,2443.787885485271,438.95855011238666,GA
148.0892047853954,3475.9014960157483,273.39988120390683,GA
148.08003331568563,2116.3096831745975,526.2370246079004,GA
148.07673577337255,2042.5078914175563,549.7517003274642,GA
148.0688208687678,6771.837840347368,85.09072339099728,GA
148.06349391043847,7811.843451541023,63.78063227815396,GA
148.0334252249021,3079.9127889907595,318.28782650225645,GA
148.0326159279935,2337.6901747080956,460.46451654483394,GA
147.98334824218534,3087.03220255823,313.4221042294923,GA
147.9784269693987,2114.5699031370027,524.9402613254045,GA
147.97459066861384,6482.139939213,96.20419974990148,GA
147.9665969579509,2114.485377687408,524.8773137189988,GA
147.95116945359882,2058.2195263849812,544.7257793061417,GA
147.94199764856373,2403.866436605759,443.0136505235408,GA
147.8896300094539,3053.0459395085963,317.68743076750644,GA
147.88760101269673,2225.0816882839617,496.32087439150473,GA
147.87335144694904,2095.218135082295,535.2760064488373,GA
147.85099050957723,1952.5231296778563,581.4975996241759,GA
147.84326835474315,2107.070675786884,526.8085642780048,GA
147.83507858759873,2095.04159109833,535.1407100879237,GA
147.82726538733527,4961.995502393378,151.31047373256538,GA
147.8207226689484,2131.15563229053,523.3237209362079,GA
147.80862190464154,2751.599064378173,368.0892503080366,GA
147.80829621901998,2805.8946314972372,360.96158530643334,GA
147.80709128184418,3745.3906583436737,240.17560898838008,GA
147.80435989761756,7752.215021160082,64.50295046584375,GA
147.77038787012341,7775.214819379971,64.1202285864998,GA
147.7676821107247,2822.223244800109,356.98306606755966,GA
147.75866209874673,7712.4792148394135,65.19222530346408,GA
147.75733275049134,3026.9804093641146,321.75507042638037,GA
147.754028529774,3947.75784965889,216.32324554234785,GA
147.7533131281311,7318.837063831426,79.21121969296959,GA
147.72450144230643,2092.8275517434113,530.3938571617517,GA
147.711583940865,2522.250357156891,414.64361813579103,GA
147.6976775160659,2187.3679360577235,501.4781229455784,GA
147.66789565044,2181.0308424458776,502.1551248852153,GA
147.66561204263562,2333.6820994385025,459.40462737499433,GA
147.5859299960848,2677.531472338675,387.9247919326714,GA
147.57961387274221,7707.804956533447,65.07376508607734,GA
147.57301552414128,2306.818699031427,466.25408643834123,GA
147.5676734062004,2306.8248944472425,466.19658936870565,GA
147.55860240950827,3269.0647708301876,296.9175511603971,GA
147.55778528698096,2287.5600432909278,475.6257478780813,GA
147.55518914162474,2449.4873186380546,430.68126337873997,GA
147.53079720243457,3332.1136617710517,279.4396874260582,GA
147.52690226545363,2029.7651249038552,550.2530442862444,GA
147.52228816232835,3330.909425049176,279.5407143500019,GA
147.49369181956862,2702.7768713875416,377.66521088847156,GA
147.47269033146011,2205.064033376456,493.89051925662426,GA
147.46342655599034,2669.744315437503,384.5499810127737,GA
147.46078755769682,2197.562944733247,496.70236041039897,GA
147.44510253348872,2971.491959246106,327.8616187773776,GA
147.4427412030138,2023.9544856150728,554.1095971479109,GA
147.4323022954179,3321.321842038405,280.34765807035996,GA
147.42513785622853,2307.928062504924,463.9743777185257,GA
147.4099512775717,1957.712559975012,575.0802595257841,GA
147.40767370547223,2337.205079691472,457.93124882017156,GA
147.3655937438358,2930.9867192435504,333.9109791983679,GA
147.34751571381156,3199.641013557798,298.27409241900983,GA
147.3183794624937,2038.9515921375353,544.9151820716236,GA
147.30804767483244,2222.466771462999,488.15714501250693,GA
147.3040477421416,2588.7077952984214,397.79267338136845,GA
147.30256929577186,2264.1162936739556,475.0888801685668,GA
147.27861448550354,2819.2113584289596,355.8413646881397,GA
147.248157967361,2109.2398343310183,520.9807029796716,GA
147.24139866828097,4448.694847335858,178.66780404799997,GA
147.23645182815048,4403.3434390562115,184.23161594561864,GA
147.231087571743,4890.531938931003,151.34760136554104,GA
147.21356593493897,7634.475008564838,65.95436577927829,GA
147.20296887662184,6284.817119714997,97.53000479878975,GA
147.18366664541279,2606.7661914658065,395.2307242788065,GA
147.1764395028331,2097.32567174855,525.016466704929,GA
147.17610408928556,1987.513052237958,562.8616230596689,GA
147.16211018917633,2068.8787983586,541.7619379853215,GA
147.14698936183055,3895.1224374715193,219.23924256276078,GA
147.11227505542962,2004.9158190616836,555.1919253653515,GA
147.11115001828176,2696.362999691446,374.0981511121678,GA
147.08239111271885,1981.282846259629,563.9226475128212,GA
147.06004837180862,2576.3700283779426,397.78382375029855,GA
147.0367948727284,2711.7974056187545,370.5392432979966,GA
147.03428191921327,2337.5549043630444,457.8627175320199,GA
147.0289994134675,2107.7754616045754,519.8963591599696,GA
147.0106988822125,3757.24385769836,232.48302477804995,GA
146.98436272098587,2274.7389386083482,470.21161452902453,GA
146.97549578184777,6972.1490223043165,80.38978863046677,GA
146.91175651819125,2214.266215521212,491.7125647831027,GA
146.89829347657303,2116.6295014423276,515.941047141623,GA
146.87752780035444,1945.966451596371,575.6591484243361,GA
146.87696455118663,5477.289908037136,124.08757261871109,GA
146.86928417616676,2086.9406665535307,527.3205797974609,GA
146.84685275269842,2125.312227264842,514.2503778665446,GA
146.80835364055972,2022.394105753454,548.6452500073628,GA
146.78813594002403,2212.840504841234,486.7198791912313,GA
146.78217882691544,1979.325696767494,569.8564456468205,GA
146.7570801906129,5187.962132921322,135.74334023220567,GA
146.7560638693415,6199.457841190287,99.73882835299437,GA
146.7498417697992,2201.685605171526,494.3837827459459,GA
146.74340348714392,1973.8975785440925,563.4296578587598,GA
146.73437705115228,1951.8868973928884,574.5684374273117,GA
146.7197209775217,3164.225178593249,299.5886070499122,GA
146.7156434052516,2188.733119303641,492.4694551424468,GA
146.7141680559639,1972.387341555964,571.8610551655362,GA
146.6884033440171,2960.8344856208564,329.2113978915099,GA
146.68454138385724,2562.2554032596986,398.571122600744,GA
146.67436473175854,2272.8918694445415,472.4906276641544,GA
146.66841351609318,2902.6365899493076,339.26066076279494,GA
146.6661917615949,2296.918345113756,466.7577136927535,GA
146.65618236337028,3275.6098619424506,282.7630135169618,GA
146.65034683487693,4999.719242411408,146.59189733134534,GA
146.64212539687696,3274.1101780651748,282.8925311902833,GA
146.6124100051598,2227.20962729713,483.19270677020336,GA
146.59348410773674,2045.7386858271573,539.1624595043171,GA
146.58194543247404,1950.872797644269,573.6733542602905,GA
146.58103620806713,2045.5482559115635,539.2126527282403,GA
146.58001348275536,2009.1022335135317,552.7032182390417,GA
146.54235848135758,2178.7961387335113,495.6056599924444,GA
146.52256738548996,2205.0110433232708,486.99126555568097,GA
146.51990317072054,2184.354263695292,493.0672103360018,GA
146.51487498861485,2075.899696606679,537.0579035355838,GA
146.47098680826517,4662.593361642568,175.64585421544461,GA
146.44612468458595,5023.185664504468,143.15901456027478,GA
146.40576657672068,2029.5933482457149,543.3087541169137,GA
146.39466320634105,7428.070413588296,70.29151354297757,GA
146.389688816979,1947.9724451899517,571.679312628646,GA
146.37932456882675,1958.8971191682756,566.6570575257551,GA
146.37884663066248,2361.074583571107,447.1792153290199,GA
146.37649147987432,1973.649629843064,560.684024209377,GA
146.32657933459723,1953.6706092648565,569.7794841586887,GA
146.31839036361754,2303.5415476045127,464.1751118883942,GA
146.3049690386744,2269.330509225397,467.8014502254989,GA
146.3046260327622,2811.348920804726,349.2100158611415,GA
146.23758711441062,2096.8468506768427,524.4740944647408,GA
146.233446752101,2413.530432313446,430.47564304363885,GA
146.19542334958072,2291.082456456463,460.07224549379777,GA
146.19498397905764,6897.765966483544,84.02547592925954,GA
146.18154226957864,6463.975146806953,91.89467059940179,GA
146.156761602143,3145.1729138693795,296.763053847463,GA
146.1540847197532,1947.0673116904459,570.0087502239974,GA
146.1517810392658,2763.632794164792,356.7866382221594,GA
146.14682152288313,2587.7891980266213,390.44357280193793,GA
146.13725096679778,3748.6536992657716,230.27863203659265,GA
146.11135757249895,2132.290577547324,505.1063276866565,GA
146.08787984388033,2923.4041463468166,329.55303277196145,GA
146.08659354395039,2230.233718704829,480.7139029028969,GA
146.0839860551597,2887.9226678136665,334.4855969718002,GA
146.0810982735982,2591.641367304386,390.3243973551542,GA
146.0687219743896,2360.0659692310064,442.74725083921226,GA
146.0561737613549,2041.882726241567,536.3191101946851,GA
146.05244287238094,1945.7273259824285,569.704937421291,GA
146.03783555772574,6936.294113971994,81.64835011597137,GA
146.03436181154726,1975.2416869605622,558.7799650110381,GA
146.0235317813248,2218.80887706404,484.7516889842118,GA
146.0103615793463,6440.115587433914,93.95784696854433,GA
146.00894481045282,6440.636062139078,90.530829990542,GA
145.96752859548772,2589.091947994537,389.9283039172775,GA
145.96746123920133,2136.6690476307544,502.6989629615336,GA
145.94651879928554,2259.2882837110824,467.2752656066161,GA
145.94509721222747,2359.0670409546647,442.1852933566484,GA
145.93920907085993,2590.382425290069,389.75584980553316,GA
145.9339023964947,2111.9037853942777,511.96467599570394,GA
145.8977129964742,4863.926623441298,159.50037577725823,GA
145.86526566598528,2181.856551274271,493.1783548004105,GA
145.86395822959744,1962.1881721551476,562.1201457667781,GA
145.86249033111108,6892.406205370456,79.57357524492379,GA
145.8474924061316,1987.228217498918,552.5439238973332,GA
145.8262151261262,2106.763162055302,516.6587671108252,GA
145.80075868005724,3038.1349917533803,309.8181522673619,GA
145.78587666914433,2284.2685626715256,463.24218067721023,GA
145.76824836940176,2094.9104413990385,516.1175942688099,GA
145.70761409867328,2014.4673974720347,542.2193102775839,GA
145.69639528873233,2084.575709626904,517.8427675242671,GA
145.62949606460603,2281.0295993472228,460.1206335836837,GA
145.62561442842573,3427.7810655823846,259.77115515873675,GA
145.61868681525507,1959.274729220724,562.9560188286599,GA
145.6054270503086,2039.8096302885328,531.0953490455653,GA
145.60156633703443,4075.2529041643343,203.6735846838739,GA
145.59150396026797,7757.367127712735,64.36995986202633,GA
145.57965025710047,2923.017813620076,329.59658951019384,GA
145.57737770793722,2922.7771650820246,329.62372703486045,GA
145.5413268353097,1945.662621146933,570.9487283236743,GA
145.53959365400476,2009.339179715391,552.0715524787438,GA
145.5375490952483,4920.019680245696,146.1608604069339,GA
145.49742065367312,2098.68258509058,511.0345546124706,GA
145.48991798188587,2221.6416983659437,477.881194187726,GA
145.48688471895645,7425.146235645085,72.30532772048996,GA
145.48404057242766,2062.803507182867,523.3084250769421,GA
145.47692438528745,1942.4661907509933,570.7974168933754,GA
145.45606552801704,2059.935295254789,524.0370690641232,GA
145.45567332063243,2671.819945992137,378.0536517320735,GA
145.4455799940829,6428.46213745706,90.0184425723279,GA
145.4448950055922,2964.072742411457,327.20229513415785,GA
145.43110487189793,3082.6364389100927,302.0546920033854,GA
145.42128012461043,2082.1159746073645,517.2211663134286,GA
145.39009909116993,2324.579797756003,445.93785045101436,GA
145.37610841880894,2289.3627391493746,455.6895126710267,GA
145.3596268005456,6060.216253703922,101.72796847581478,GA
145.3356814925029,3540.325707536162,249.2290155426506,GA
145.32748249759743,2100.9122464646452,510.7483173584293,GA
145.28915856154111,6774.838921701173,82.46350141515482,GA
145.28710748323508,2752.6229075783276,353.98061267939556,GA
145.28693745685646,2366.67529688409,434.67883000798605,GA
145.28163290200132,2576.930886249052,387.2325793253692,GA
145.252312284606,2362.739186558233,435.40296572341316,GA
145.23939743176092,7858.532289268678,62.75051305049884,GA
145.22259122909352,4918.08675678025,147.32907048911662,GA
145.20539638800037,3025.6685213360697,311.7602013137361,GA
145.2000323112656,5476.763903497803,120.83288681233951,GA
145.18765589182428,5938.498453618721,108.07502153945242,GA
145.14009960900356,3441.753210945501,256.36698412411164,GA
145.12992616998676,1991.3695203560078,544.0142557725402,GA
145.12963617385375,1947.9915189371688,564.9179279043149,GA
145.11141680763356,2612.446841489039,381.1422115136818,GA
145.10262051883163,2872.503390883723,335.3927119822568,GA
145.0850476998942,1933.473234001517,564.6428817154233,GA
145.07172118826708,2182.1777359586035,486.34293919972885,GA
145.0704218901219,2151.620318679683,497.4403273535754,GA
145.0668157644426,7685.374710379922,64.02066049825534,GA
145.05252485001486,3641.7070001453217,235.3125124701759,GA
145.05072674222131,2666.849479355377,368.0842502218626,GA
145.04316798937094,2314.6500910617456,446.98336093579366,GA
145.0325694422485,2812.5739749921013,349.0579127712289,GA
145.03012023387,2072.0830268589775,517.739742322947,GA
145.0151137736361,2017.618178658795,535.889371269553,GA
144.99649723491063,3636.0596668979997,235.67798726897573,GA
144.97778518246113,2771.390595036414,348.55012472154107,GA
144.9463305442541,2034.2261758645502,535.2749561762835,GA
144.94543395629083,2038.489424036323,528.1648559292926,GA
144.94472125123383,2103.6902469542883,509.37290150263306,GA
144.93342645449675,2745.7667885330598,354.2836991391374,GA
144.92391581613919,3434.9598182278482,256.06839592960074,GA
144.89272700768817,3628.7199006904284,235.0255353931788,GA
144.8759972515571,3371.916255535827,262.4466911393521,GA
144.87192562048605,2070.9526347439755,516.892870311261,GA
144.85864199011237,3028.3033678229162,306.82009351591915,GA
144.84331490842098,3261.8736971341973,278.3270906335209,GA
144.82177258934757,2314.4772466578893,446.88323417739207,GA
144.7704162351571,2278.357760526576,458.50566716124206,GA
144.75304449230873,4864.568773280611,148.94992428540004,GA
144.74187063744316,2127.238434264208,507.7460989002043,GA
144.72527202519913,2098.7953878479634,510.8189018861628,GA
144.71090111525973,2178.1467807381064,493.86684900646935,GA
144.69268708173394,1948.3954175862148,558.6533657785262,GA
144.69089414980522,3580.908528803212,242.07497268933312,GA
144.68812463977778,3136.889804119606,290.83215351624375,GA
144.68762144979544,1945.8603372280033,556.7374938778331,GA
144.67335990058515,6792.798711327137,79.9925193282838,GA
144.65428720889176,5116.217447885897,134.85535286986138,GA
144.6388707258038,2614.6492948825653,376.234040529623,GA
144.56195078344913,4842.788300419352,149.6198275688667,GA
144.55456237518663,2306.0101420536735,447.04000836889196,GA
144.55183014270386,3122.325963938027,292.188716877147,GA
144.52677544502384,7590.980091227168,65.37389798952513,GA
144.48480865963933,2238.8604376353355,462.4199845627351,GA
144.4729393721375,2237.631605693231,462.6739300496743,GA
